RN	89	3	EN	Dichlor
R	90	120-80-9	604-016-00-4	204-427-5	0	0	0	0	0	0
RN	90	0	DE	Brenzcatechin
RN	90	0	EN	Pyrocatechol
R	91	110-71-4	603-031-00-3	203-794-9	0	0	0	0	0	0
RN	91	0	DE	1,2-Dimethoxyethan
RN	91	0	EN	1,2-Dimethoxyethane
R	92	7778-85-0	603-100-00-8	404-630-0	0	0	0	0	0	0
RN	92	0	DE	1,2-Dimethoxypropan
RN	92	0	EN	1,2-Dimethoxypropane
R	93	43222-48-6	613-056-00-1	256-152-5	0	0	0	0	0	0
RN	93	0	DE	1,2-Dimethyl-3,5-diphenylpyrazoliummethylsulfat
RN	93	0	EN	1,2-Dimethyl-3,5-diphenylpyrazolium methylsulphate
R	94	13540-56-2		-	0	0	0	0	0	0
RN	94	0	DE	1,2-Dimethyl-4-(phenylmethyl)-benzol
RN	94	0	EN	Benzene, 1,2-dimethyl-4-(phenylmethyl)
R	95	583-57-3		209-509-4	0	0	0	0	0	0
RN	95	0	DE	1,2-Dimethylcyclohexan
RN	95	0	EN	1,2-Dimethylcyclohexane
R	96	540-73-8	007-013-00-0	-	0	0	0	0	0	0
RN	96	0	DE	1,2-Dimethylhydrazin
RN	96	1	DE	N,N'-Dimethylhydrazin
RN	96	0	EN	1,2-Dimethylhydrazine
RN	96	1	EN	Dimethylhydrazine, symmetrical
RN	96	2	EN	N,N'-dimethylhydrazine
R	97	1739-84-0	613-034-00-1	217-101-2	0	0	0	0	0	0
RN	97	0	DE	1,2-Dimethylimidazol
RN	97	0	EN	1,2-Dimethylimidazole
R	98	598-74-3		209-949-7	0	0	0	0	0	0
RN	98	0	DE	1,2-Dimethylpropylamin
RN	98	0	EN	1,2-Dimethylpropylamine
R	99	26447-14-3	603-056-00-X	247-711-4	0	0	0	0	0	0
RN	99	0	DE	[(Tolyloxy)methyl]oxiran
RN	99	1	DE	(2,3-Epoxypropyl)tolylether
RN	99	0	EN	[(Tolyloxy)methyl]oxirane
R	100	4016-11-9		223-671-3	0	0	0	0	0	0
RN	100	0	DE	(Ethoxymethyl)oxiran
RN	100	0	EN	(Ethoxymethyl)oxirane
R	101	122-60-1	603-067-00-X	204-557-2	0	0	0	0	0	0
RN	101	0	DE	2,3-Epoxypropylphenylether
RN	101	0	EN	2,3-Epoxypropyl phenyl ether
R	102	106-88-7	603-102-00-9	203-438-2	0	0	0	0	0	0
RN	102	0	DE	1,2-Epoxybutan
RN	102	0	EN	1,2-Epoxybutane
R	103	75-56-9	603-055-00-4	200-879-2	0	0	0	0	0	0
RN	103	0	DE	Methyloxiran
RN	103	0	EN	Methyloxirane
R	104	3586-55-8		222-720-6	0	0	0	0	0	0
RN	104	0	DE	(Ethylendioxy)dimethanol
RN	104	0	EN	(Ethylenedioxy)dimethanol
R	105	57-55-6		200-338-0	0	0	0	0	0	0
RN	105	0	DE	Propan-1,2-diol
RN	105	1	DE	1,2-Propandiol
RN	105	2	DE	Alpha-propylen glykol
RN	105	0	EN	Propane-1,2-diol
RN	105	1	EN	1,2-Propanediol
RN	105	2	EN	Alpha-propylene glycol
R	106	78-90-0	612-100-00-7	201-155-9	0	0	0	0	0	0
RN	106	0	DE	Propylendiamin
RN	106	0	EN	Propylenediamine
R	107	3390-61-2		222-222-9	0	0	0	0	0	0
RN	107	0	DE	1,3,5-Trimethyl-1,1,3,5,5-pentaphenyltrisiloxan
RN	107	0	EN	1,3,5-Trimethyl-1,1,3,5,5-pentaphenyltrisiloxane
R	108	108-67-8	601-025-00-5	203-604-4	0	0	0	0	0	0
RN	108	0	DE	Mesitylen
RN	108	0	EN	Mesitylene
R	109	110-88-3	605-002-00-0	203-812-5	0	0	0	0	0	0
RN	109	0	DE	1,3,5-Trioxan
RN	109	0	EN	1,3,5-Trioxane
R	110	4719-04-4		225-208-0	0	0	0	0	0	0
RN	110	0	DE	2,2',2''-(Hexahydro-1,3,5-triazin-1,3,5-triyl)triethanol
RN	110	0	EN	2,2',2''-(Hexahydro-1,3,5-triazine-1,3,5-triyl)triethanol
